time,step,voltage,current,chgAh,disAh
426,5,3.04584,-0.0,0,0.0
427,5,3.04552,-0.0,0,0.0
428,5,3.04552,-0.0,0,0.0
429,5,3.04552,-0.0,0,0.0
430,5,3.04552,-0.0,0,0.0
431,5,3.04584,-0.0,0,0.0
432,5,3.04568,-0.0,0,0.0
433,5,3.04568,-0.0,0,0.0
434,5,3.046,-0.0,0,0.0
435,5,3.04568,-0.0,0,0.0
436,5,3.04552,-0.0,0,0.0
437,5,3.04568,-0.0,0,0.0
438,5,3.04568,-0.0,0,0.0
439,5,3.04568,-0.0,0,0.0
440,5,3.04584,-0.0,0,0.0
441,5,3.04584,-0.0,0,0.0
442,5,3.04568,-0.0,0,0.0
443,5,3.046,-0.0,0,0.0
444,5,3.04584,-0.0,0,0.0
445,5,3.04568,-0.0,0,0.0
446,5,3.04584,-0.0,0,0.0
447,5,3.04584,-0.0,0,0.0
448,5,3.04552,-0.0,0,0.0
449,5,3.04568,-0.0,0,0.0
450,5,3.04584,-0.0,0,0.0
451,5,3.04584,-0.0,0,0.0
452,5,3.04568,-0.0,0,0.0
453,5,3.04584,-0.0,0,0.0
454,5,3.046,-0.0,0,0.0
455,5,3.04552,-0.0,0,0.0
456,5,3.04568,-0.0,0,0.0
457,5,3.04584,-0.0,0,0.0
458,5,3.04552,-0.0,0,0.0
459,5,3.04568,-0.0,0,0.0
460,5,3.04568,-0.0,0,0.0
461,5,3.04584,-0.0,0,0.0
462,5,3.04584,-0.0,0,0.0
463,5,3.046,-0.0,0,0.0
464,5,3.04584,-0.0,0,0.0
465,5,3.04552,-0.0,0,0.0
466,5,3.04584,-0.0,0,0.0
467,5,3.04568,-0.0,0,0.0
468,5,3.04552,-0.0,0,0.0
469,5,3.04568,-0.0,0,0.0
470,5,3.046,-0.0,0,0.0
471,5,3.046,-0.0,0,0.0
472,5,3.046,-0.0,0,0.0
473,5,3.04584,-0.0,0,0.0
474,5,3.046,-0.0,0,0.0
475,5,3.046,-0.0,0,0.0
476,5,3.04584,-0.0,0,0.0
477,5,3.04584,-0.0,0,0.0
478,5,3.04568,-0.0,0,0.0
479,5,3.04584,-0.0,0,0.0
480,5,3.04552,-0.0,0,0.0
481,5,3.04584,-0.0,0,0.0
482,5,3.046,-0.0,0,0.0
483,5,3.04616,-0.0,0,0.0
484,5,3.046,-0.0,0,0.0
485,5,3.04633,-0.0,0,0.0
486,5,3.04616,-0.0,0,0.0
487,5,3.04584,-0.0,0,0.0
488,5,3.046,-0.0,0,0.0
489,5,3.04584,-0.0,0,0.0
490,5,3.046,-0.0,0,0.0
491,5,3.04616,-0.0,0,0.0
492,5,3.046,-0.0,0,0.0
493,5,3.04633,-0.0,0,0.0
494,5,3.04633,-0.0,0,0.0
495,5,3.04584,-0.0,0,0.0
496,5,3.04584,-0.0,0,0.0
497,5,3.046,-0.0,0,0.0
498,5,3.04584,-0.0,0,0.0
499,5,3.04633,-0.0,0,0.0
500,5,3.04616,-0.0,0,0.0
501,5,3.046,-0.0,0,0.0
502,5,3.04633,-0.0,0,0.0
503,5,3.04584,-0.0,0,0.0
504,5,3.04616,-0.0,0,0.0
505,5,3.046,-0.0,0,0.0
506,5,3.04616,-0.0,0,0.0
507,5,3.04616,-0.0,0,0.0
508,5,3.046,-0.0,0,0.0
509,5,3.04616,-0.0,0,0.0
510,5,3.046,-0.0,0,0.0
511,5,3.046,-0.0,0,0.0
512,5,3.04616,-0.0,0,0.0
513,5,3.04584,-0.0,0,0.0
514,5,3.046,-0.0,0,0.0
515,5,3.04616,-0.0,0,0.0
516,5,3.04616,-0.0,0,0.0
517,5,3.04633,-0.0,0,0.0
518,5,3.04649,-0.0,0,0.0
519,5,3.046,-0.0,0,0.0
520,5,3.046,-0.0,0,0.0
521,5,3.04616,-0.0,0,0.0
522,5,3.04616,-0.0,0,0.0
523,5,3.046,-0.0,0,0.0
524,5,3.046,-0.0,0,0.0
525,5,3.046,-0.0,0,0.0
526,5,3.04616,-0.0,0,0.0
527,5,3.04633,-0.0,0,0.0
528,5,3.04616,-0.0,0,0.0
529,5,3.04616,-0.0,0,0.0
530,5,3.04633,-0.0,0,0.0
531,5,3.04633,-0.0,0,0.0
532,5,3.04616,-0.0,0,0.0
533,5,3.046,-0.0,0,0.0
534,5,3.046,-0.0,0,0.0
535,5,3.04616,-0.0,0,0.0
536,5,3.046,-0.0,0,0.0
537,5,3.046,-0.0,0,0.0
538,5,3.046,-0.0,0,0.0
539,5,3.04633,-0.0,0,0.0
540,5,3.04649,-0.0,0,0.0
541,5,3.04616,-0.0,0,0.0
542,5,3.046,-0.0,0,0.0
543,5,3.04633,-0.0,0,0.0
544,5,3.04649,-0.0,0,0.0
545,5,3.04633,-0.0,0,0.0
546,5,3.046,-0.0,0,0.0
547,5,3.046,-0.0,0,0.0
548,5,3.04616,-0.0,0,0.0
549,5,3.04633,-0.0,0,0.0
550,5,3.04616,-0.0,0,0.0
551,5,3.046,-0.0,0,0.0
552,5,3.04633,-0.0,0,0.0
553,5,3.04633,-0.0,0,0.0
554,5,3.04633,-0.0,0,0.0
555,5,3.04649,-0.0,0,0.0
556,5,3.04616,-0.0,0,0.0
557,5,3.04649,-0.0,0,0.0
558,5,3.04649,-0.0,0,0.0
559,5,3.04616,-0.0,0,0.0
560,5,3.046,-0.0,0,0.0
561,5,3.04616,-0.0,0,0.0
562,5,3.04633,-0.0,0,0.0
563,5,3.046,-0.0,0,0.0
564,5,3.04616,-0.0,0,0.0
565,5,3.04633,-0.0,0,0.0
566,5,3.04633,-0.0,0,0.0
567,5,3.04633,-0.0,0,0.0
568,5,3.04649,-0.0,0,0.0
569,5,3.04633,-0.0,0,0.0
570,5,3.04616,-0.0,0,0.0
571,5,3.04633,-0.0,0,0.0
572,5,3.04649,-0.0,0,0.0
573,5,3.04633,-0.0,0,0.0
574,5,3.04633,-0.0,0,0.0
575,5,3.04649,-0.0,0,0.0
576,5,3.04649,-0.0,0,0.0
577,5,3.04633,-0.0,0,0.0
578,5,3.04649,-0.0,0,0.0
579,5,3.04665,-0.0,0,0.0
580,5,3.04616,-0.0,0,0.0
581,5,3.04616,-0.0,0,0.0
582,5,3.04633,-0.0,0,0.0
583,5,3.04633,-0.0,0,0.0
584,5,3.04633,-0.0,0,0.0
585,5,3.04633,-0.0,0,0.0
586,5,3.04649,-0.0,0,0.0
587,5,3.04665,-0.0,0,0.0
588,5,3.04665,-0.0,0,0.0
589,5,3.04649,-0.0,0,0.0
590,5,3.04649,-0.0,0,0.0
591,5,3.04681,-0.0,0,0.0
592,5,3.04649,-0.0,0,0.0
593,5,3.04633,-0.0,0,0.0
594,5,3.04633,-0.0,0,0.0
595,5,3.04649,-0.0,0,0.0
596,5,3.04633,-0.0,0,0.0
597,5,3.04633,-0.0,0,0.0
598,5,3.04649,-0.0,0,0.0
599,5,3.04649,-0.0,0,0.0
600,5,3.04681,-0.0,0,0.0
601,5,3.04665,-0.0,0,0.0
602,5,3.04665,-0.0,0,0.0
603,5,3.04681,-0.0,0,0.0
604,5,3.04665,-0.0,0,0.0
605,5,3.04649,-0.0,0,0.0
606,5,3.04649,-0.0,0,0.0
607,5,3.04649,-0.0,0,0.0
608,5,3.04649,-0.0,0,0.0
609,5,3.04633,-0.0,0,0.0
610,5,3.04649,-0.0,0,0.0
611,5,3.04681,-0.0,0,0.0
612,5,3.04681,-0.0,0,0.0
613,5,3.04665,-0.0,0,0.0
614,5,3.04681,-0.0,0,0.0
615,5,3.04681,-0.0,0,0.0
616,5,3.04665,-0.0,0,0.0
617,5,3.04649,-0.0,0,0.0
618,5,3.04649,-0.0,0,0.0
619,5,3.04665,-0.0,0,0.0
620,5,3.04649,-0.0,0,0.0
621,5,3.04649,-0.0,0,0.0
622,5,3.04681,-0.0,0,0.0
623,5,3.04681,-0.0,0,0.0
624,5,3.04665,-0.0,0,0.0
625,5,3.04697,-0.0,0,0.0
626,5,3.04713,-0.0,0,0.0
627,5,3.04681,-0.0,0,0.0
628,5,3.04665,-0.0,0,0.0
629,5,3.04649,-0.0,0,0.0
630,5,3.04665,-0.0,0,0.0
631,5,3.04681,-0.0,0,0.0
632,5,3.04681,-0.0,0,0.0
633,5,3.04665,-0.0,0,0.0
634,5,3.04665,-0.0,0,0.0
635,5,3.04681,-0.0,0,0.0
636,5,3.04697,-0.0,0,0.0
637,5,3.04697,-0.0,0,0.0
638,5,3.04697,-0.0,0,0.0
639,5,3.04681,-0.0,0,0.0
640,5,3.04713,-0.0,0,0.0
641,5,3.04697,-0.0,0,0.0
642,5,3.04665,-0.0,0,0.0
643,5,3.04665,-0.0,0,0.0
644,5,3.04665,-0.0,0,0.0
645,5,3.04681,-0.0,0,0.0
646,5,3.04681,-0.0,0,0.0
647,5,3.04665,-0.0,0,0.0
648,5,3.04665,-0.0,0,0.0
649,5,3.04681,-0.0,0,0.0
650,5,3.04697,-0.0,0,0.0
651,5,3.04697,-0.0,0,0.0
652,5,3.04681,-0.0,0,0.0
653,5,3.04681,-0.0,0,0.0
654,5,3.04713,-0.0,0,0.0
655,5,3.04713,-0.0,0,0.0
656,5,3.04681,-0.0,0,0.0
657,5,3.04681,-0.0,0,0.0
658,5,3.04681,-0.0,0,0.0
659,5,3.04697,-0.0,0,0.0
660,5,3.04681,-0.0,0,0.0
661,5,3.04681,-0.0,0,0.0
662,5,3.04681,-0.0,0,0.0
663,5,3.04697,-0.0,0,0.0
664,5,3.04713,-0.0,0,0.0
665,5,3.04713,-0.0,0,0.0
666,5,3.04697,-0.0,0,0.0
667,5,3.04697,-0.0,0,0.0
668,5,3.04697,-0.0,0,0.0
669,5,3.04713,-0.0,0,0.0
670,5,3.04713,-0.0,0,0.0
671,5,3.04697,-0.0,0,0.0
672,5,3.04697,-0.0,0,0.0
673,5,3.04681,-0.0,0,0.0
674,5,3.04665,-0.0,0,0.0
675,5,3.04697,-0.0,0,0.0
676,5,3.04681,-0.0,0,0.0
677,5,3.04681,-0.0,0,0.0
678,5,3.04697,-0.0,0,0.0
679,5,3.04697,-0.0,0,0.0
680,5,3.04713,-0.0,0,0.0
681,5,3.04713,-0.0,0,0.0
682,5,3.04697,-0.0,0,0.0
683,5,3.04713,-0.0,0,0.0
684,5,3.04697,-0.0,0,0.0
685,5,3.04713,-0.0,0,0.0
686,5,3.04697,-0.0,0,0.0
687,5,3.04697,-0.0,0,0.0
688,5,3.04681,-0.0,0,0.0
689,5,3.04681,-0.0,0,0.0
690,5,3.04697,-0.0,0,0.0
691,5,3.04681,-0.0,0,0.0
692,5,3.04681,-0.0,0,0.0
693,5,3.04697,-0.0,0,0.0
